series_id                     	area_type_code	area_code	measure_code	seasonal	srd_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
LAUIM242518000000003          	K	IM2425180000000	03	U	24	Unemployment Rate: Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM242518000000004          	K	IM2425180000000	04	U	24	Unemployment: Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM242518000000005          	K	IM2425180000000	05	U	24	Employment: Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM242518000000006          	K	IM2425180000000	06	U	24	Labor Force: Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM244154000000003          	K	IM2441540000000	03	U	24	Unemployment Rate: Salisbury, MD-DE Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM244154000000004          	K	IM2441540000000	04	U	24	Unemployment: Salisbury, MD-DE Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM244154000000005          	K	IM2441540000000	05	U	24	Employment: Salisbury, MD-DE Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM244154000000006          	K	IM2441540000000	06	U	24	Labor Force: Salisbury, MD-DE Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM257615000000003          	K	IM2576150000000	03	U	25	Unemployment Rate: North Adams, MA-VT Micropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257615000000004          	K	IM2576150000000	04	U	25	Unemployment: North Adams, MA-VT Micropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257615000000005          	K	IM2576150000000	05	U	25	Employment: North Adams, MA-VT Micropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257615000000006          	K	IM2576150000000	06	U	25	Labor Force: North Adams, MA-VT Micropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257720000000003          	K	IM2577200000000	03	U	25	Unemployment Rate: Providence-Warwick, RI-MA Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257720000000004          	K	IM2577200000000	04	U	25	Unemployment: Providence-Warwick, RI-MA Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257720000000005          	K	IM2577200000000	05	U	25	Employment: Providence-Warwick, RI-MA Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257720000000006          	K	IM2577200000000	06	U	25	Labor Force: Providence-Warwick, RI-MA Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257810000000003          	K	IM2578100000000	03	U	25	Unemployment Rate: Springfield, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257810000000004          	K	IM2578100000000	04	U	25	Unemployment: Springfield, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257810000000005          	K	IM2578100000000	05	U	25	Employment: Springfield, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257810000000006          	K	IM2578100000000	06	U	25	Labor Force: Springfield, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257960000000003          	K	IM2579600000000	03	U	25	Unemployment Rate: Worcester, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257960000000004          	K	IM2579600000000	04	U	25	Unemployment: Worcester, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257960000000005          	K	IM2579600000000	05	U	25	Employment: Worcester, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM257960000000006          	K	IM2579600000000	06	U	25	Labor Force: Worcester, MA-CT Metropolitan NECTA, MA part (U)		1990	M01	2023	M06
LAUIM262702000000003          	K	IM2627020000000	03	U	26	Unemployment Rate: Iron Mountain, MI-WI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM262702000000004          	K	IM2627020000000	04	U	26	Unemployment: Iron Mountain, MI-WI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM262702000000005          	K	IM2627020000000	05	U	26	Employment: Iron Mountain, MI-WI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM262702000000006          	K	IM2627020000000	06	U	26	Labor Force: Iron Mountain, MI-WI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM263194000000003          	K	IM2631940000000	03	U	26	Unemployment Rate: Marinette, WI-MI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM263194000000004          	K	IM2631940000000	04	U	26	Unemployment: Marinette, WI-MI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM263194000000005          	K	IM2631940000000	05	U	26	Employment: Marinette, WI-MI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM263194000000006          	K	IM2631940000000	06	U	26	Labor Force: Marinette, WI-MI Micropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM264378000000003          	K	IM2643780000000	03	U	26	Unemployment Rate: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM264378000000004          	K	IM2643780000000	04	U	26	Unemployment: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM264378000000005          	K	IM2643780000000	05	U	26	Employment: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM264378000000006          	K	IM2643780000000	06	U	26	Labor Force: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, MI part (U)		1990	M01	2023	M06
LAUIM272026000000003          	K	IM2720260000000	03	U	27	Unemployment Rate: Duluth, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272026000000004          	K	IM2720260000000	04	U	27	Unemployment: Duluth, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272026000000005          	K	IM2720260000000	05	U	27	Employment: Duluth, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272026000000006          	K	IM2720260000000	06	U	27	Labor Force: Duluth, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272202000000003          	K	IM2722020000000	03	U	27	Unemployment Rate: Fargo, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272202000000004          	K	IM2722020000000	04	U	27	Unemployment: Fargo, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272202000000005          	K	IM2722020000000	05	U	27	Employment: Fargo, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272202000000006          	K	IM2722020000000	06	U	27	Labor Force: Fargo, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272422000000003          	K	IM2724220000000	03	U	27	Unemployment Rate: Grand Forks, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272422000000004          	K	IM2724220000000	04	U	27	Unemployment: Grand Forks, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272422000000005          	K	IM2724220000000	05	U	27	Employment: Grand Forks, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272422000000006          	K	IM2724220000000	06	U	27	Labor Force: Grand Forks, ND-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272910000000003          	K	IM2729100000000	03	U	27	Unemployment Rate: La Crosse-Onalaska, WI-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272910000000004          	K	IM2729100000000	04	U	27	Unemployment: La Crosse-Onalaska, WI-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272910000000005          	K	IM2729100000000	05	U	27	Employment: La Crosse-Onalaska, WI-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM272910000000006          	K	IM2729100000000	06	U	27	Labor Force: La Crosse-Onalaska, WI-MN Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM273346000000003          	K	IM2733460000000	03	U	27	Unemployment Rate: Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM273346000000004          	K	IM2733460000000	04	U	27	Unemployment: Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM273346000000005          	K	IM2733460000000	05	U	27	Employment: Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM273346000000006          	K	IM2733460000000	06	U	27	Labor Force: Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM274742000000003          	K	IM2747420000000	03	U	27	Unemployment Rate: Wahpeton, ND-MN Micropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM274742000000004          	K	IM2747420000000	04	U	27	Unemployment: Wahpeton, ND-MN Micropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM274742000000005          	K	IM2747420000000	05	U	27	Employment: Wahpeton, ND-MN Micropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM274742000000006          	K	IM2747420000000	06	U	27	Labor Force: Wahpeton, ND-MN Micropolitan Statistical Area, MN part (U)		1990	M01	2023	M06
LAUIM283282000000003          	K	IM2832820000000	03	U	28	Unemployment Rate: Memphis, TN-MS-AR Metropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283282000000004          	K	IM2832820000000	04	U	28	Unemployment: Memphis, TN-MS-AR Metropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283282000000005          	K	IM2832820000000	05	U	28	Employment: Memphis, TN-MS-AR Metropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283282000000006          	K	IM2832820000000	06	U	28	Labor Force: Memphis, TN-MS-AR Metropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283502000000003          	K	IM2835020000000	03	U	28	Unemployment Rate: Natchez, MS-LA Micropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283502000000004          	K	IM2835020000000	04	U	28	Unemployment: Natchez, MS-LA Micropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283502000000005          	K	IM2835020000000	05	U	28	Employment: Natchez, MS-LA Micropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM283502000000006          	K	IM2835020000000	06	U	28	Labor Force: Natchez, MS-LA Micropolitan Statistical Area, MS part (U)		1990	M01	2023	M06
LAUIM291602000000003          	K	IM2916020000000	03	U	29	Unemployment Rate: Cape Girardeau, MO-IL Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM291602000000004          	K	IM2916020000000	04	U	29	Unemployment: Cape Girardeau, MO-IL Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM291602000000005          	K	IM2916020000000	05	U	29	Employment: Cape Girardeau, MO-IL Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM291602000000006          	K	IM2916020000000	06	U	29	Labor Force: Cape Girardeau, MO-IL Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292222000000003          	K	IM2922220000000	03	U	29	Unemployment Rate: Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292222000000004          	K	IM2922220000000	04	U	29	Unemployment: Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292222000000005          	K	IM2922220000000	05	U	29	Employment: Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292222000000006          	K	IM2922220000000	06	U	29	Labor Force: Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292280000000003          	K	IM2922800000000	03	U	29	Unemployment Rate: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292280000000004          	K	IM2922800000000	04	U	29	Unemployment: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292280000000005          	K	IM2922800000000	05	U	29	Employment: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292280000000006          	K	IM2922800000000	06	U	29	Labor Force: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292814000000003          	K	IM2928140000000	03	U	29	Unemployment Rate: Kansas City, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292814000000004          	K	IM2928140000000	04	U	29	Unemployment: Kansas City, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292814000000005          	K	IM2928140000000	05	U	29	Employment: Kansas City, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM292814000000006          	K	IM2928140000000	06	U	29	Labor Force: Kansas City, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM293950000000003          	K	IM2939500000000	03	U	29	Unemployment Rate: Quincy, IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM293950000000004          	K	IM2939500000000	04	U	29	Unemployment: Quincy, IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM293950000000005          	K	IM2939500000000	05	U	29	Employment: Quincy, IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM293950000000006          	K	IM2939500000000	06	U	29	Labor Force: Quincy, IL-MO Micropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM294114000000003          	K	IM2941140000000	03	U	29	Unemployment Rate: St. Joseph, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM294114000000004          	K	IM2941140000000	04	U	29	Unemployment: St. Joseph, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM294114000000005          	K	IM2941140000000	05	U	29	Employment: St. Joseph, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM294114000000006          	K	IM2941140000000	06	U	29	Labor Force: St. Joseph, MO-KS Metropolitan Statistical Area, MO part (U)		1990	M01	2023	M06
LAUIM294118000000003          	K	IM2941180000000	03	U	29	Unemployment Rate: St. Louis, MO-IL Metropolitan Statistical Area, MO part (U)	A	1990	M01	2023	M06
LAUIM294118000000004          	K	IM2941180000000	04	U	29	Unemployment: St. Louis, MO-IL Metropolitan Statistical Area, MO part (U)	A	1990	M01	2023	M06
LAUIM294118000000005          	K	IM2941180000000	05	U	29	Employment: St. Louis, MO-IL Metropolitan Statistical Area, MO part (U)	A	1990	M01	2023	M06
LAUIM294118000000006          	K	IM2941180000000	06	U	29	Labor Force: St. Louis, MO-IL Metropolitan Statistical Area, MO part (U)	A	1990	M01	2023	M06
LAUIM313654000000003          	K	IM3136540000000	03	U	31	Unemployment Rate: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM313654000000004          	K	IM3136540000000	04	U	31	Unemployment: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM313654000000005          	K	IM3136540000000	05	U	31	Employment: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM313654000000006          	K	IM3136540000000	06	U	31	Labor Force: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM314358000000003          	K	IM3143580000000	03	U	31	Unemployment Rate: Sioux City, IA-NE-SD Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM314358000000004          	K	IM3143580000000	04	U	31	Unemployment: Sioux City, IA-NE-SD Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM314358000000005          	K	IM3143580000000	05	U	31	Employment: Sioux City, IA-NE-SD Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM314358000000006          	K	IM3143580000000	06	U	31	Labor Force: Sioux City, IA-NE-SD Metropolitan Statistical Area, NE part (U)		1990	M01	2023	M06
LAUIM337305000000003          	K	IM3373050000000	03	U	33	Unemployment Rate: Dover-Durham, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337305000000004          	K	IM3373050000000	04	U	33	Unemployment: Dover-Durham, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337305000000005          	K	IM3373050000000	05	U	33	Employment: Dover-Durham, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337305000000006          	K	IM3373050000000	06	U	33	Labor Force: Dover-Durham, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337435000000003          	K	IM3374350000000	03	U	33	Unemployment Rate: Lebanon, NH-VT Micropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337435000000004          	K	IM3374350000000	04	U	33	Unemployment: Lebanon, NH-VT Micropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337435000000005          	K	IM3374350000000	05	U	33	Employment: Lebanon, NH-VT Micropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337435000000006          	K	IM3374350000000	06	U	33	Labor Force: Lebanon, NH-VT Micropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337690000000003          	K	IM3376900000000	03	U	33	Unemployment Rate: Portsmouth, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337690000000004          	K	IM3376900000000	04	U	33	Unemployment: Portsmouth, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337690000000005          	K	IM3376900000000	05	U	33	Employment: Portsmouth, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM337690000000006          	K	IM3376900000000	06	U	33	Labor Force: Portsmouth, NH-ME Metropolitan NECTA, NH part (U)		1990	M01	2023	M06
LAUIM341090000000003          	K	IM3410900000000	03	U	34	Unemployment Rate: Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area, NJ part (U)		1990	M01	2023	M06
